date,n_pixels,n_above_18C,n_above_19C,n_above_20C,n_above_21C,n_above_22C,n_above_23C,n_above_24C,n_above_25C,n_above_26C,n_above_27C,n_above_28C,n_above_29C,n_above_30C,n_above_31C,n_above_32C,n_above_33C,n_above_34C,n_above_35C
1982-10-20,204666,4094,2530,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-21,204666,3949,2373,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-22,204666,3857,2178,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-23,204666,3436,1784,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-24,204666,3277,1346,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-25,204666,3078,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-26,204666,2821,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-27,204666,2737,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-28,204666,2512,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-29,204666,2287,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-30,204666,1365,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-31,204666,1121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-01,204666,1262,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-02,204666,858,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-03,204666,521,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-04,204666,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-05,204666,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-06,204666,927,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-07,204666,952,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-08,204666,962,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-09,204666,672,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-10,204666,548,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-11,204666,380,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-12,204666,1328,485,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-13,204666,1460,628,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-14,204666,1450,635,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-15,204666,1407,614,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-16,204666,1311,505,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-17,204666,602,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-18,204666,793,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-19,204666,782,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-20,204666,697,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-21,204666,898,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-22,204666,864,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-23,204666,838,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-24,204666,757,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-25,204666,714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-26,204666,648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-27,204666,461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-28,204666,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-29,204666,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-30,204666,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-01,204666,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-12,204666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-13,204666,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-14,204666,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-05,204666,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-06,204666,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-07,204666,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-08,204666,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-09,204666,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-10,204666,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-11,204666,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-12,204666,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-13,204666,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-14,204666,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-15,204666,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-16,204666,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-17,204666,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-18,204666,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-19,204666,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-20,204666,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-21,204666,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-03,204666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-05,204666,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-06,204666,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-07,204666,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-08,204666,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-09,204666,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-10,204666,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-11,204666,985,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-12,204666,1062,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-13,204666,1099,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-14,204666,1028,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-15,204666,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-16,204666,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-17,204666,2256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-18,204666,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-19,204666,2276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-20,204666,2242,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-21,204666,2658,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-22,204666,3272,443,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-23,204666,3852,592,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-24,204666,4363,737,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-25,204666,4713,1026,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-26,204666,4558,1068,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-27,204666,5941,2417,405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-28,204666,5895,2589,310,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-29,204666,10281,5954,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-30,204666,10485,6463,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-01,204666,10789,7197,2336,247,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-02,204666,10710,7570,3164,775,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-03,204666,10823,7731,3066,641,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-04,204666,11023,7223,2231,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-05,204666,11662,7411,2885,732,148,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-06,204666,9291,4265,2047,432,136,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-07,204666,9759,4462,2181,658,134,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-08,204666,10990,5899,2438,650,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-09,204666,11334,6273,2702,608,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-10,204666,11426,7148,3948,1599,586,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-11,204666,11987,7719,5112,2736,1152,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-12,204666,12581,8054,5431,2946,1369,88,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-13,204666,14672,9307,6065,3324,1475,396,3,0,0,0,0,0,0,0,0,0,0,0
1983-07-14,204666,18456,11050,6225,3131,1227,105,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-15,204666,21110,16048,9745,5095,1689,447,28,0,0,0,0,0,0,0,0,0,0,0
1983-07-16,204666,21369,16234,10936,5363,1762,520,47,0,0,0,0,0,0,0,0,0,0,0
1983-07-17,204666,21812,16897,11683,5811,1661,525,62,0,0,0,0,0,0,0,0,0,0,0
1983-07-18,204666,21620,16963,11715,5642,1464,408,34,0,0,0,0,0,0,0,0,0,0,0
1983-07-19,204666,21010,15697,11151,5319,1264,318,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-20,204666,20926,15371,11118,5391,1480,306,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-21,204666,19433,13793,10208,5361,2123,304,5,0,0,0,0,0,0,0,0,0,0,0
1983-07-22,204666,18672,13368,9789,4930,2064,275,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-23,204666,19085,14144,10490,6589,3046,405,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-24,204666,18841,14173,10566,7264,3413,523,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-25,204666,19153,14236,10723,7416,3380,616,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-26,204666,18605,13767,11029,7556,3178,603,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-27,204666,17336,13026,10424,7099,3062,430,6,0,0,0,0,0,0,0,0,0,0,0
1983-07-28,204666,16958,12789,10227,6803,2857,344,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-29,204666,16715,12586,10016,6297,2686,331,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-30,204666,16884,12540,9899,5905,2670,311,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-31,204666,17129,12531,9774,5645,2669,240,0,0,0,0,0,0,0,0,0,0,0,0
1983-08-01,204666,17511,12561,9668,5528,2659,181,0,0,0,0,0,0,0,0,0,0,0,0
1983-08-02,204666,19062,13781,11055,9089,4214,955,34,0,0,0,0,0,0,0,0,0,0,0
1983-08-03,204666,19210,13814,11074,9002,4298,861,3,0,0,0,0,0,0,0,0,0,0,0
1983-08-04,204666,19620,14288,11217,9046,4245,776,1,0,0,0,0,0,0,0,0,0,0,0
1983-08-05,204666,19875,14353,11092,8602,3459,352,0,0,0,0,0,0,0,0,0,0,0,0
1983-08-06,204666,21431,15385,11646,9289,4734,789,55,0,0,0,0,0,0,0,0,0,0,0
1983-08-07,204666,24284,17038,12848,9686,6096,1449,69,0,0,0,0,0,0,0,0,0,0,0
1983-08-08,204666,24975,18274,14057,10585,6258,1798,57,0,0,0,0,0,0,0,0,0,0,0
1983-08-09,204666,25101,18665,14437,10916,6401,2437,28,0,0,0,0,0,0,0,0,0,0,0
1983-08-10,204666,26105,19024,14480,11284,6626,2778,45,0,0,0,0,0,0,0,0,0,0,0
1983-08-11,204666,26001,18580,14129,10909,6767,2735,105,0,0,0,0,0,0,0,0,0,0,0
